site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE404,21,12,2,7,50,60,0.4285714328289032,0.5714285969734192,-1.2119998931884766,2.4285714626312256,3.359421730041504,0.6796824336051941,0.11881557106971741,1.4107869863510132,50
SITE406,25,15,4,6,3,18,0.3333333432674408,0.5,-0.39672136306762695,2.5,3.4399611949920654,1.9491493701934814,2.0413269996643066,2.038525342941284,3
SITE407,28,18,4,6,7,22,0.6666666865348816,0.8333333134651184,-0.283237099647522,1.1666666269302368,2.4832773208618164,0.6189318746328354,0.20233368873596191,1.1354173421859741,7
SITE411,133,83,17,33,20,35,0.21212121844291687,0.4848484992980957,-0.6143211126327515,2.3636362552642822,2.8919951915740967,1.6777071356773376,1.5513529181480408,2.505845864613851,20
SITE417,101,54,13,34,17,32,0.1764705926179886,0.6176470518112183,0.08991074562072754,1.970588207244873,2.3948473930358887,1.7366873621940613,2.357323408126831,2.511814991633097,17
SITE420,57,35,6,16,1,16,0.1875,0.5625,-1.5791044235229492,2.875,3.674234628677368,2.4274373849232993,2.390920400619507,2.132383108139038,1
SITE421,39,26,2,11,1,16,0.27272728085517883,0.5454545617103577,-1.0256097316741943,2.6363637447357178,3.705033540725708,2.292330265045166,2.9325075149536133,2.1626012325286865,1
SITE422,41,23,6,12,20,35,0.25,0.25,-2.7696332931518555,3.8333332538604736,4.4721360206604,2.1488322019577026,1.8700469732284546,2.100884437561035,20
SITE424,24,17,3,4,6,21,0.75,0.75,-0.3333333730697632,0.75,1.5,0.8895875588059425,0.22735819220542908,0.9858427047729492,6
SITE426,60,36,7,17,2,17,0.29411765933036804,0.4117647111415863,-1.8168604373931885,2.941176414489746,3.66220760345459,1.8269787629445393,1.6638954877853394,2.1970608234405518,2
